Temperature C         Pressure hPa        Humidity %          Date
     22,7                  98,8              31,8         2019-01-31 12:27:38
     22,7                  98,8              31,8         2019-01-31 12:27:41
     22,7                  98,8              31,8         2019-01-31 12:27:44
     22,7                  98,8              31,8         2019-01-31 12:28:22
     22,7                  98,8              31,8         2019-01-31 12:28:25
     22,7                  98,8              31,8         2019-01-31 12:28:28
     22,7                  98,8              31,8         2019-01-31 12:28:31
     22,7                  98,8              31,8         2019-01-31 12:28:34
     22,7                  98,8              31,8         2019-01-31 12:30:23
     22,7                  98,8              31,8         2019-01-31 12:30:26
     22,7                  98,8              31,8         2019-01-31 12:30:29
     22,7                  98,8              31,8         2019-01-31 12:30:32
     22,7                  98,8              31,8         2019-01-31 12:30:35
     22,7                  98,8              31,8         2019-01-31 12:30:38
     22,7                  98,8              31,8         2019-01-31 12:30:41
     22,7                  98,8              31,8         2019-01-31 12:30:44
     22,7                  98,8              31,8         2019-01-31 12:30:47
     22,7                  98,8              31,8         2019-01-31 12:30:50
     22,7                  98,8              31,8         2019-01-31 12:30:53
     22,7                  98,8              31,8         2019-01-31 12:30:56
     22,7                  98,8              31,8         2019-01-31 12:30:59
     22,7                  98,8              31,8         2019-01-31 12:31:02
     22,7                  98,8              31,8         2019-01-31 12:31:08
     22,7                  98,8              31,8         2019-01-31 12:31:10
     22,7                  98,8              31,8         2019-01-31 12:31:13
     22,7                  98,8              31,8         2019-01-31 12:31:16
     22,7                  98,8              31,8         2019-01-31 12:31:19
     22,7                  98,8              31,8         2019-01-31 12:31:22
     22,7                  98,8              31,8         2019-01-31 12:31:25
     22,7                  98,8              31,8         2019-01-31 12:31:28
     22,7                  98,8              31,8         2019-01-31 12:31:31
     22,7                  98,8              31,8         2019-01-31 12:31:34
     22,7                  98,8              31,8         2019-01-31 12:31:37
     22,7                  98,8              31,8         2019-01-31 12:31:40
     22,7                  98,8              31,8         2019-01-31 12:31:43
     22,7                  98,8              31,8         2019-01-31 12:31:46
     22,7                  98,8              31,8         2019-01-31 12:31:49
     22,7                  98,8              31,8         2019-01-31 12:31:52
     22,7                  98,8              31,8         2019-01-31 12:32:12
     22,7                  98,8              31,8         2019-01-31 12:32:14
     22,7                  98,8              31,8         2019-01-31 12:32:17
     22,7                  98,8              31,8         2019-01-31 12:32:20
     22,7                  98,8              31,8         2019-01-31 12:32:23
     22,7                  98,8              31,8         2019-01-31 12:32:26
     22,7                  98,8              31,8         2019-01-31 12:32:29
     22,7                  98,8              31,8         2019-01-31 12:32:32
     22,7                  98,8              31,8         2019-01-31 12:32:35
     22,7                  98,8              31,8         2019-01-31 12:32:38
     22,7                  98,8              31,8         2019-01-31 12:32:41
     22,7                  98,8              31,8         2019-01-31 12:32:44
     22,7                  98,8              31,8         2019-01-31 12:32:47
     22,7                  98,8              31,8         2019-01-31 12:32:50
     22,7                  98,8              31,8         2019-01-31 12:32:53
     22,7                  98,8              31,8         2019-01-31 12:32:56
     22,7                  98,8              31,8         2019-01-31 12:32:59
     22,7                  98,8              31,8         2019-01-31 12:33:02
     22,7                  98,8              31,8         2019-01-31 12:33:05
     22,7                  98,8              31,8         2019-01-31 12:33:08
     22,7                  98,8              31,8         2019-01-31 12:33:11
     22,7                  98,8              31,8         2019-01-31 12:33:14
     22,7                  98,8              31,8         2019-01-31 12:33:17
     22,7                  98,8              31,8         2019-01-31 12:33:20
     22,7                  98,8              31,8         2019-01-31 12:33:23
     22,7                  98,8              31,8         2019-01-31 12:33:26
     22,7                  98,8              31,8         2019-01-31 12:33:29
     22,7                  98,8              31,8         2019-01-31 12:33:32
     22,7                  98,8              31,8         2019-01-31 12:33:35
     22,7                  98,8              31,8         2019-01-31 12:33:38
     22,7                  98,8              31,8         2019-01-31 12:33:41
     22,7                  98,8              31,8         2019-01-31 12:33:44
     22,7                  98,8              31,8         2019-01-31 12:33:47
     22,7                  98,8              31,8         2019-01-31 12:33:50
     22,7                  98,8              31,8         2019-01-31 12:33:53
     22,7                  98,8              31,8         2019-01-31 12:33:56
     22,7                  98,8              31,8         2019-01-31 12:33:59
     22,7                  98,8              31,8         2019-01-31 12:34:02
     22,7                  98,8              31,8         2019-01-31 12:34:05
     22,7                  98,8              31,8         2019-01-31 12:34:08
     22,7                  98,8              31,8         2019-01-31 12:34:11
     22,7                  98,8              31,8         2019-01-31 12:34:14
     22,7                  98,8              31,8         2019-01-31 12:34:23
     22,7                  98,8              31,8         2019-01-31 12:34:26
     22,7                  98,8              31,8         2019-01-31 12:34:29
     22,7                  98,8              31,8         2019-01-31 12:34:32
     22,7                  98,8              31,8         2019-01-31 12:34:35
     22,7                  98,8              31,8         2019-01-31 12:34:38
     22,7                  98,8              31,8         2019-01-31 12:34:41
     22,7                  98,8              31,8         2019-01-31 12:34:44
     22,7                  98,8              31,8         2019-01-31 12:34:47
     22,7                  98,8              31,8         2019-01-31 12:34:50
     22,7                  98,8              31,8         2019-01-31 12:34:53
     22,7                  98,8              31,8         2019-01-31 12:34:56
     22,7                  98,8              31,8         2019-01-31 12:34:59
     22,7                  98,8              31,8         2019-01-31 12:35:02
     22,7                  98,8              31,8         2019-01-31 12:35:05
     22,7                  98,8              31,8         2019-01-31 12:35:11
     22,7                  98,8              31,8         2019-01-31 12:35:14
     22,7                  98,8              31,8         2019-01-31 12:35:17
     22,7                  98,8              31,8         2019-01-31 12:35:20
     22,7                  98,8              31,8         2019-01-31 12:35:23
     22,7                  98,8              31,8         2019-01-31 12:35:26
     22,7                  98,8              31,8         2019-01-31 12:35:29
     22,7                  98,8              31,8         2019-01-31 12:35:32
     22,7                  98,8              31,8         2019-01-31 12:35:35
     22,7                  98,8              31,8         2019-01-31 12:35:38
     22,7                  98,8              31,8         2019-01-31 12:35:41
     22,7                  98,8              31,8         2019-01-31 12:35:44
     22,7                  98,8              31,8         2019-01-31 12:35:47
     22,7                  98,8              31,8         2019-01-31 12:35:50
     22,7                  98,8              31,8         2019-01-31 12:35:53
     22,7                  98,8              31,8         2019-01-31 12:35:56
     22,7                  98,8              31,8         2019-01-31 12:35:59
     22,7                  98,8              31,8         2019-01-31 12:36:02
     22,7                  98,8              31,8         2019-01-31 12:36:05
     22,7                  98,8              31,8         2019-01-31 12:36:08
     22,7                  98,8              31,8         2019-01-31 12:36:11
     22,7                  98,8              31,8         2019-01-31 12:36:14
     22,7                  98,8              31,8         2019-01-31 12:36:17
     22,7                  98,8              31,8         2019-01-31 12:36:20
     22,7                  98,8              31,8         2019-01-31 12:36:23
     22,7                  98,8              31,8         2019-01-31 12:36:26
     22,7                  98,8              31,8         2019-01-31 12:36:29
     22,7                  98,8              31,8         2019-01-31 12:36:32
     22,7                  98,8              31,8         2019-01-31 12:36:35
     22,7                  98,8              31,8         2019-01-31 12:36:38
     22,7                  98,8              31,8         2019-01-31 12:36:41
     22,7                  98,8              31,8         2019-01-31 12:36:44
     22,7                  98,8              31,8         2019-01-31 12:36:47
     22,7                  98,8              31,8         2019-01-31 12:36:50
     22,7                  98,8              31,8         2019-01-31 12:36:53
     22,7                  98,8              31,8         2019-01-31 12:36:56
     22,7                  98,8              31,8         2019-01-31 12:36:59
     22,7                  98,8              31,8         2019-01-31 12:37:02
     22,7                  98,8              31,8         2019-01-31 12:37:05
     22,7                  98,8              31,8         2019-01-31 12:37:08
     22,7                  98,8              31,8         2019-01-31 12:37:11
     22,7                  98,8              31,8         2019-01-31 12:37:14
     22,7                  98,8              31,8         2019-01-31 12:37:17
     22,7                  98,8              31,8         2019-01-31 12:37:20
     22,7                  98,8              31,8         2019-01-31 12:37:23
     22,7                  98,8              31,8         2019-01-31 12:37:26
     22,7                  98,8              31,8         2019-01-31 12:37:29
     22,7                  98,8              31,8         2019-01-31 12:37:32
     22,7                  98,8              31,8         2019-01-31 12:37:35
     22,7                  98,8              31,8         2019-01-31 12:37:38
     22,7                  98,8              31,8         2019-01-31 12:37:41
     22,7                  98,8              31,8         2019-01-31 12:37:44
     22,7                  98,8              31,8         2019-01-31 12:37:47
     22,7                  98,8              31,8         2019-01-31 12:37:50
     22,7                  98,8              31,8         2019-01-31 12:37:53
     22,7                  98,8              31,8         2019-01-31 12:37:56
     22,7                  98,8              31,8         2019-01-31 12:37:59
     22,7                  98,8              31,8         2019-01-31 12:38:02
     22,7                  98,8              31,8         2019-01-31 12:38:05
     22,7                  98,8              31,8         2019-01-31 12:38:08
     22,7                  98,8              31,8         2019-01-31 12:38:11
     22,7                  98,8              31,8         2019-01-31 12:38:14
     22,7                  98,8              31,8         2019-01-31 12:38:17
     22,7                  98,8              31,8         2019-01-31 12:38:20
     22,7                  98,8              31,8         2019-01-31 12:38:23
     22,7                  98,8              31,8         2019-01-31 12:38:26
     22,7                  98,8              31,8         2019-01-31 12:38:29
     22,7                  98,8              31,8         2019-01-31 12:38:32
     22,7                  98,8              31,8         2019-01-31 12:38:35
     22,7                  98,8              31,8         2019-01-31 12:38:38
     22,7                  98,8              31,8         2019-01-31 12:38:41
     22,7                  98,8              31,8         2019-01-31 12:38:44
     22,7                  98,8              31,8         2019-01-31 12:38:47
     22,7                  98,8              31,8         2019-01-31 12:38:50
     22,7                  98,8              31,8         2019-01-31 12:38:53
     22,7                  98,8              31,8         2019-01-31 12:38:56
     22,7                  98,8              31,8         2019-01-31 12:39:02
     22,7                  98,8              31,8         2019-01-31 12:39:04
     22,7                  98,8              31,8         2019-01-31 12:39:07
     22,7                  98,8              31,8         2019-01-31 12:39:10
     22,7                  98,8              31,8         2019-01-31 12:39:13
     22,7                  98,8              31,8         2019-01-31 12:39:16
     22,7                  98,8              31,8         2019-01-31 12:39:19
     22,7                  98,8              31,8         2019-01-31 12:39:22
     22,7                  98,8              31,8         2019-01-31 12:39:25
     22,7                  98,8              31,8         2019-01-31 12:39:28
     22,7                  98,8              31,8         2019-01-31 12:39:31
     22,7                  98,8              31,8         2019-01-31 12:39:34
     22,7                  98,8              31,8         2019-01-31 12:39:37
     22,7                  98,8              31,8         2019-01-31 12:39:40
     22,7                  98,8              31,8         2019-01-31 12:39:43
     22,7                  98,8              31,8         2019-01-31 12:39:46
     22,7                  98,8              31,8         2019-01-31 12:39:49
     22,7                  98,8              31,8         2019-01-31 12:39:52
     22,7                  98,8              31,8         2019-01-31 12:39:55
     22,7                  98,8              31,8         2019-01-31 12:39:58
     22,7                  98,8              31,8         2019-01-31 12:40:01
     22,7                  98,8              31,8         2019-01-31 12:40:04
     22,7                  98,8              31,8         2019-01-31 12:40:07
     22,7                  98,8              31,8         2019-01-31 12:40:10
     22,7                  98,8              31,8         2019-01-31 12:40:13
     22,7                  98,8              31,8         2019-01-31 12:40:16
     22,7                  98,8              31,8         2019-01-31 12:40:19
     22,7                  98,8              31,8         2019-01-31 12:40:22
     22,7                  98,8              31,8         2019-01-31 12:40:25
     22,7                  98,8              31,8         2019-01-31 12:40:28
     22,7                  98,8              31,8         2019-01-31 12:40:31
     22,7                  98,8              31,8         2019-01-31 12:40:34
     22,7                  98,8              31,8         2019-01-31 12:40:37
     22,7                  98,8              31,8         2019-01-31 12:40:40
     22,7                  98,8              31,8         2019-01-31 12:40:43
     22,7                  98,8              31,8         2019-01-31 12:41:17
     22,7                  98,8              31,8         2019-01-31 12:41:20
     22,7                  98,8              31,8         2019-01-31 12:41:23
     22,7                  98,8              31,8         2019-01-31 12:41:26
     22,7                  98,8              31,8         2019-01-31 12:41:29
     22,7                  98,8              31,8         2019-01-31 12:41:32
     22,7                  98,8              31,8         2019-01-31 12:41:35
     22,7                  98,8              31,8         2019-01-31 12:41:38
     22,7                  98,8              31,8         2019-01-31 12:41:41
     22,7                  98,8              31,8         2019-01-31 12:41:44
     22,7                  98,8              31,8         2019-01-31 12:41:47
     22,7                  98,8              31,8         2019-01-31 12:41:50
     22,7                  98,8              31,8         2019-01-31 12:41:53
     22,7                  98,8              31,8         2019-01-31 12:41:56
     22,7                  98,8              31,8         2019-01-31 12:41:59
     22,7                  98,8              31,8         2019-01-31 12:42:02
     22,7                  98,8              31,8         2019-01-31 12:42:05
     22,7                  98,8              31,8         2019-01-31 12:42:08
     22,7                  98,8              31,8         2019-01-31 12:42:11
     22,7                  98,8              31,8         2019-01-31 12:42:14
     22,7                  98,8              31,8         2019-01-31 12:42:17
     22,7                  98,8              31,8         2019-01-31 12:42:20
     22,7                  98,8              31,8         2019-01-31 12:42:23
     22,7                  98,8              31,8         2019-01-31 12:42:26
     22,7                  98,8              31,8         2019-01-31 12:42:29
     22,7                  98,8              31,8         2019-01-31 12:42:32
     22,7                  98,8              31,8         2019-01-31 12:42:35
     22,7                  98,8              31,8         2019-01-31 12:42:38
     22,7                  98,8              31,8         2019-01-31 12:42:41
     22,7                  98,8              31,8         2019-01-31 12:42:44
     22,7                  98,8              31,8         2019-01-31 12:42:47
     22,7                  98,8              31,8         2019-01-31 12:42:50
     22,7                  98,8              31,8         2019-01-31 12:42:53
     22,7                  98,8              31,8         2019-01-31 12:42:56
     22,7                  98,8              31,8         2019-01-31 12:42:59
     22,7                  98,8              31,8         2019-01-31 12:43:02
     22,7                  98,8              31,8         2019-01-31 12:43:05
     22,7                  98,8              31,8         2019-01-31 12:43:08
     22,7                  98,8              31,8         2019-01-31 12:43:11
     22,7                  98,8              31,8         2019-01-31 12:43:14
     22,7                  98,8              31,8         2019-01-31 12:43:17
     22,7                  98,8              31,8         2019-01-31 12:43:20
     22,7                  98,8              31,8         2019-01-31 12:43:23
     22,7                  98,8              31,8         2019-01-31 12:43:26
     22,7                  98,8              31,8         2019-01-31 12:43:29
     22,7                  98,8              31,8         2019-01-31 12:43:32
     22,7                  98,8              31,8         2019-01-31 12:43:35
     22,7                  98,8              31,8         2019-01-31 12:43:38
     22,7                  98,8              31,8         2019-01-31 12:43:41
     22,7                  98,8              31,8         2019-01-31 12:43:44
     22,7                  98,8              31,8         2019-01-31 12:43:47
     22,7                  98,8              31,8         2019-01-31 12:43:50
     22,7                  98,8              31,8         2019-01-31 12:43:53
     22,7                  98,8              31,8         2019-01-31 12:43:56
     22,7                  98,8              31,8         2019-01-31 12:43:59
     22,7                  98,8              31,8         2019-02-09 09:30:43
     22,7                  98,8              31,8         2019-02-09 09:38:03
     22,7                  98,8              31,8         2019-02-09 11:37:47
     22,7                  98,8              31,8         2019-02-09 11:47:44
     22,7                  98,8              31,8         2019-02-09 15:19:28
     22,7                  98,8              31,8         2019-02-11 12:59:14
     22,7                  98,8              31,8         2019-02-12 18:04:04
     22,7                  98,8              31,8         2019-02-13 14:50:46
     22,7                  98,8              31,8         2019-02-13 15:00:06
